From.Grade,To.Grade,Is.Non.Annual.,Days,Departure.Date,Deposit.Date,Tuition,FRP.Active,FRP.Cancelled,Cancelled.Pax,Total.Discount.Pax,Initial.System.Date,Parent.Meeting.Flag,MDR.Low.Grade,MDR.High.Grade,EZ.Pay.Take.Up.Rate,School.Sponsor,FPP,NumberOfMeetingswithParents,SingleGradeTripFlag,Retained.in.2012.,Ability_to_Pay,Travel.Type_B,Travel.Type_N,Travel.Type_T,School.Type_Catholic,School.Type_PUBLIC,School.Type_Private non-Christian,SPR.New.Existing_NEW,SchoolSizeIndicator_M-L,SchoolSizeIndicator_S,SchoolSizeIndicator_S-M,SchoolSizeIndicator_missing,Region_New_Mountain,Region_New_North East,Region_New_Northen California,Region_New_Pacific,Region_New_South Atlantic,Region_New_South Central,Region_New_Southern California,Region_New_Texas,Region_New_West North Central,DepartureSeason_Winter
8.0,8.0,0.0,4.0,40701.0,40473.0,1383.0,11.0,0.0,0.0,1.0,40374.0,1.0,7.0,9.0,0.35700000000000004,0.0,14.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40701.0,40481.0,699.0,93.0,1.0,3.0,19.0,40240.0,1.0,6.0,8.0,0.247,0.0,166.0,1.0,1.0,1.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.0,5.0,0.0,4.0,40701.0,40477.0,1797.0,4.0,0.0,0.0,1.0,40228.0,1.0,-1.0,5.0,0.4,0.0,5.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,12.0,0.0,4.0,40701.0,40483.0,1572.0,6.0,8.0,10.0,1.0,40277.0,1.0,5.0,8.0,0.5710000000000001,0.0,7.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40701.0,40487.0,2069.0,6.0,1.0,2.0,1.0,40225.0,1.0,0.0,8.0,0.154,0.0,13.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,0.0,4.0,40701.0,40466.0,1656.0,3.0,0.0,5.0,1.0,40316.0,1.0,6.0,8.0,0.14300000000000002,0.0,7.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,9.0,1.0,4.0,40701.0,40490.0,1599.0,9.0,3.0,3.0,1.0,40400.0,1.0,6.0,8.0,0.364,0.0,11.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7.0,8.0,0.0,4.0,40701.0,40482.0,1620.0,2.0,5.0,6.0,1.0,40404.0,1.0,6.0,8.0,0.667,0.0,3.0,2.0,0.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40701.0,40476.0,1600.0,1.0,3.0,4.0,1.0,40411.0,1.0,6.0,8.0,0.625,0.0,8.0,2.0,1.0,0.0,1.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,7.0,0.0,4.0,40701.0,40455.0,1898.0,19.0,11.0,15.0,3.0,40414.0,1.0,7.0,8.0,0.32299999999999995,0.0,31.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7.0,8.0,0.0,4.0,40701.0,40497.0,1499.0,7.0,1.0,3.0,1.0,40416.0,1.0,6.0,8.0,0.214,0.0,14.0,1.0,0.0,1.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,8.0,0.0,4.0,40701.0,40466.0,1539.0,21.0,5.0,9.0,2.0,40421.0,1.0,5.0,6.0,0.276,0.0,29.0,2.0,0.0,0.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,1.0,4.0,40701.0,40466.0,1279.0,35.0,8.0,9.0,3.0,40421.0,1.0,6.0,8.0,0.244,0.0,45.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,0.0,4.0,40701.0,40467.0,1299.0,8.0,0.0,0.0,1.0,40422.0,1.0,6.0,8.0,0.308,0.0,13.0,2.0,0.0,0.0,3.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,4.0,40701.0,40492.0,1597.0,8.0,7.0,7.0,1.0,40422.0,1.0,-1.0,5.0,0.125,0.0,16.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,9.0,0.0,4.0,40701.0,40481.0,1557.0,19.0,2.0,9.0,1.0,40424.0,1.0,6.0,8.0,0.091,0.0,22.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.0,6.0,0.0,4.0,40701.0,40497.0,1762.0,5.0,1.0,1.0,1.0,40425.0,1.0,6.0,8.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.0,12.0,0.0,4.0,40701.0,40492.0,2353.0,3.0,1.0,1.0,1.0,40430.0,0.0,9.0,12.0,0.25,0.0,4.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7.0,8.0,0.0,4.0,40701.0,40497.0,1731.0,5.0,2.0,4.0,1.0,40432.0,1.0,6.0,8.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,0.0,4.0,40701.0,40497.0,1549.0,9.0,2.0,3.0,1.0,40438.0,1.0,6.0,8.0,0.455,0.0,11.0,1.0,0.0,1.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40701.0,40481.0,1592.0,6.0,0.0,4.0,1.0,40445.0,1.0,6.0,8.0,0.25,0.0,8.0,2.0,1.0,1.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,0.0,4.0,40701.0,40482.0,1563.0,23.0,12.0,15.0,2.0,40445.0,1.0,6.0,12.0,0.21899999999999997,0.0,32.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40701.0,40527.0,1599.0,1.0,1.0,2.0,2.0,40446.0,1.0,6.0,8.0,0.16699999999999998,0.0,6.0,2.0,1.0,1.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40701.0,40497.0,1602.0,17.0,2.0,3.0,1.0,40450.0,1.0,6.0,8.0,0.2,0.0,20.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,8.0,0.0,4.0,40701.0,40497.0,1649.0,3.0,4.0,13.0,1.0,40466.0,1.0,6.0,8.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,4.0,40701.0,40522.0,1595.0,12.0,3.0,7.0,2.0,40491.0,1.0,6.0,8.0,0.235,0.0,17.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,0.0,4.0,40701.0,40522.0,1552.0,6.0,2.0,7.0,3.0,40499.0,0.0,7.0,8.0,0.083,0.0,12.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,5.0,40701.0,40452.0,1698.0,33.0,0.0,0.0,2.0,40204.0,1.0,5.0,8.0,0.359,0.0,39.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,8.0,0.0,5.0,40701.0,40466.0,1650.0,14.0,0.0,2.0,2.0,40345.0,1.0,7.0,9.0,0.191,0.0,21.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,5.0,40701.0,40482.0,1822.0,19.0,14.0,20.0,2.0,40263.0,1.0,7.0,8.0,0.03,0.0,33.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,1.0,5.0,40701.0,40451.0,1626.0,8.0,0.0,0.0,2.0,40292.0,1.0,6.0,8.0,0.389,0.0,18.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8.0,9.0,0.0,5.0,40701.0,40494.0,2031.0,3.0,0.0,0.0,1.0,40323.0,1.0,7.0,9.0,0.25,0.0,8.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6.0,8.0,0.0,5.0,40701.0,40452.0,2004.0,1.0,4.0,5.0,1.0,40303.0,1.0,7.0,9.0,0.33299999999999996,0.0,3.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40701.0,40473.0,2784.0,4.0,2.0,5.0,1.0,40298.0,0.0,6.0,8.0,0.4,0.0,5.0,0.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40701.0,40466.0,1871.0,2.0,6.0,7.0,1.0,40249.0,1.0,6.0,8.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,5.0,40701.0,40466.0,2012.0,6.0,1.0,3.0,1.0,40213.0,1.0,6.0,8.0,0.16699999999999998,0.0,12.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40701.0,40466.0,911.0,9.0,4.0,7.0,1.0,40289.0,1.0,6.0,8.0,0.182,0.0,11.0,2.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40701.0,40466.0,2348.0,11.0,3.0,8.0,1.0,40298.0,1.0,6.0,8.0,0.091,0.0,22.0,1.0,1.0,0.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40701.0,40483.0,1791.0,10.0,1.0,3.0,1.0,40290.0,1.0,6.0,8.0,0.455,0.0,11.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,5.0,40701.0,40452.0,1699.0,33.0,6.0,6.0,4.0,40234.0,1.0,7.0,8.0,0.244,0.0,45.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,5.0,40701.0,40466.0,1679.0,27.0,0.0,1.0,3.0,40207.0,1.0,7.0,12.0,0.162,0.0,37.0,2.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,1.0,5.0,40701.0,40482.0,1791.0,13.0,5.0,5.0,2.0,40249.0,0.0,5.0,8.0,0.667,0.0,15.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6.0,8.0,1.0,5.0,40701.0,40483.0,1989.0,17.0,4.0,6.0,3.0,40200.0,1.0,6.0,8.0,0.46399999999999997,0.0,28.0,2.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,5.0,40701.0,40480.0,2215.0,1.0,2.0,4.0,1.0,40241.0,1.0,0.0,8.0,0.25,0.0,4.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.0,8.0,0.0,5.0,40701.0,40473.0,1897.0,7.0,0.0,7.0,2.0,40382.0,0.0,6.0,8.0,0.083,0.0,12.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,6.0,0.0,5.0,40701.0,40481.0,1798.0,5.0,0.0,2.0,1.0,40395.0,1.0,-1.0,5.0,0.091,0.0,11.0,2.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,5.0,40701.0,40481.0,1872.0,5.0,3.0,3.0,1.0,40396.0,1.0,7.0,8.0,0.667,0.0,6.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,0.0,5.0,40701.0,40451.0,1997.0,16.0,7.0,7.0,2.0,40402.0,1.0,7.0,8.0,0.12,0.0,25.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.0,9.0,0.0,5.0,40701.0,40515.0,1829.0,4.0,1.0,1.0,1.0,40411.0,1.0,0.0,8.0,0.375,0.0,8.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,0.0,5.0,40701.0,40483.0,1985.0,4.0,2.0,3.0,1.0,40416.0,1.0,6.0,8.0,0.6,0.0,5.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,5.0,40701.0,40480.0,1999.0,4.0,7.0,9.0,1.0,40416.0,1.0,7.0,8.0,0.111,0.0,9.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.0,8.0,0.0,5.0,40701.0,40501.0,2216.0,21.0,3.0,5.0,3.0,40417.0,0.0,7.0,12.0,0.156,0.0,32.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40701.0,40466.0,1964.0,2.0,2.0,2.0,1.0,40425.0,1.0,0.0,8.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.0,8.0,0.0,5.0,40701.0,40501.0,1877.0,9.0,3.0,4.0,1.0,40436.0,1.0,6.0,8.0,0.41200000000000003,0.0,17.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.0,8.0,0.0,5.0,40701.0,40497.0,1795.0,12.0,2.0,2.0,1.0,40453.0,1.0,6.0,8.0,0.267,0.0,15.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,1.0,5.0,40701.0,40520.0,1718.0,8.0,0.0,1.0,2.0,40479.0,1.0,6.0,8.0,0.5,0.0,10.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.0,8.0,0.0,6.0,40701.0,40451.0,2475.0,4.0,1.0,7.0,2.0,40395.0,0.0,6.0,8.0,0.091,0.0,11.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6.0,8.0,0.0,6.0,40701.0,40492.0,935.0,11.0,4.0,3.0,1.0,40424.0,1.0,6.0,8.0,0.067,0.0,15.0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,5.0,40701.0,40485.0,1985.0,7.0,4.0,5.0,1.0,40444.0,1.0,6.0,8.0,0.154,0.0,13.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,6.0,40701.0,40515.0,798.0,8.0,2.0,7.0,1.0,40456.0,0.0,7.0,12.0,0.11800000000000001,0.0,17.0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,6.0,40701.0,40529.0,2589.0,8.0,2.0,2.0,2.0,40499.0,1.0,0.0,8.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4.0,7.0,1.0,2.0,40702.0,40480.0,654.0,8.0,2.0,8.0,3.0,40065.0,0.0,0.0,6.0,0.43799999999999994,1.0,16.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40702.0,40617.0,587.0,0.0,0.0,2.0,2.0,40522.0,0.0,-1.0,5.0,0.0,0.0,45.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,3.0,40702.0,40483.0,1059.0,39.0,3.0,5.0,5.0,40417.0,1.0,6.0,7.0,0.41200000000000003,0.0,68.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.0,8.0,1.0,4.0,40702.0,40452.0,1452.0,18.0,5.0,5.0,2.0,40240.0,1.0,6.0,8.0,0.591,0.0,22.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40702.0,40452.0,1729.0,5.0,2.0,2.0,1.0,40253.0,1.0,6.0,8.0,0.1,0.0,10.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40702.0,40452.0,1480.0,13.0,2.0,3.0,2.0,40234.0,1.0,-1.0,12.0,0.217,0.0,23.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,0.0,4.0,40702.0,40480.0,1682.0,9.0,0.0,0.0,2.0,40276.0,1.0,6.0,8.0,0.125,0.0,16.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40702.0,40483.0,1444.0,34.0,11.0,13.0,3.0,40210.0,1.0,7.0,8.0,0.255,0.0,55.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,9.0,0.0,4.0,40702.0,40459.0,1444.0,24.0,6.0,7.0,2.0,40256.0,1.0,6.0,12.0,0.308,0.0,26.0,2.0,0.0,1.0,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,1.0,4.0,40702.0,40473.0,1475.0,25.0,5.0,7.0,5.0,40206.0,1.0,6.0,8.0,0.423,0.0,52.0,2.0,0.0,0.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5.0,6.0,0.0,4.0,40702.0,40494.0,1681.0,7.0,2.0,3.0,2.0,40221.0,1.0,0.0,6.0,0.375,0.0,8.0,1.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,4.0,40702.0,40483.0,1544.0,38.0,1.0,1.0,3.0,40242.0,1.0,-1.0,12.0,0.196,0.0,46.0,1.0,1.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40702.0,40527.0,1648.0,14.0,2.0,2.0,2.0,40263.0,1.0,7.0,8.0,0.174,0.0,23.0,2.0,1.0,0.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,8.0,0.0,4.0,40702.0,40498.0,1692.0,1.0,2.0,4.0,1.0,40457.0,1.0,-1.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,5.0,40702.0,40474.0,2119.0,42.0,15.0,17.0,3.0,40198.0,1.0,6.0,8.0,0.314,0.0,51.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,0.0,5.0,40702.0,40497.0,781.0,17.0,3.0,5.0,2.0,40275.0,1.0,6.0,8.0,0.111,0.0,27.0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,7.0,0.0,5.0,40702.0,40482.0,1549.0,9.0,2.0,1.0,2.0,40372.0,0.0,7.0,8.0,0.33299999999999996,0.0,12.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,3.0,40702.0,40473.0,889.0,29.0,3.0,6.0,5.0,40431.0,0.0,7.0,8.0,0.222,0.0,54.0,0.0,1.0,1.0,3.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,1.0,5.0,40702.0,40473.0,1929.0,14.0,8.0,9.0,2.0,40227.0,1.0,7.0,12.0,0.259,0.0,27.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40702.0,40497.0,717.0,0.0,0.0,6.0,4.0,40230.0,0.0,5.0,8.0,0.0,0.0,39.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7.0,8.0,0.0,5.0,40702.0,40483.0,2151.0,2.0,0.0,1.0,1.0,40219.0,1.0,0.0,5.0,0.125,0.0,8.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7.0,7.0,0.0,5.0,40702.0,40483.0,449.0,9.0,2.0,3.0,2.0,40397.0,0.0,6.0,8.0,0.231,0.0,26.0,0.0,1.0,1.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,3.0,40702.0,40473.0,889.0,8.0,3.0,3.0,2.0,40430.0,1.0,0.0,8.0,0.16699999999999998,0.0,18.0,1.0,1.0,1.0,2.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,4.0,40702.0,40490.0,449.0,41.0,3.0,8.0,5.0,40449.0,1.0,7.0,12.0,0.1,0.0,70.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.0,8.0,0.0,6.0,40702.0,40505.0,2174.0,6.0,1.0,1.0,1.0,40432.0,1.0,0.0,8.0,0.0,0.0,13.0,1.0,0.0,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,7.0,40702.0,40569.0,2386.0,18.0,1.0,2.0,4.0,40528.0,0.0,7.0,8.0,0.086,0.0,35.0,0.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,1.0,40703.0,40201.0,385.0,0.0,0.0,0.0,2.0,40403.0,1.0,0.0,6.0,0.0,1.0,53.0,1.0,1.0,1.0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40703.0,40481.0,589.0,51.0,2.0,4.0,3.0,40325.0,1.0,-1.0,8.0,0.28300000000000003,1.0,92.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40703.0,40557.0,599.0,0.0,0.0,6.0,3.0,40205.0,0.0,0.0,5.0,0.0,1.0,38.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,3.0,40703.0,40475.0,1323.0,10.0,2.0,2.0,1.0,40416.0,1.0,6.0,8.0,0.1,0.0,10.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40703.0,40452.0,1656.0,2.0,8.0,11.0,1.0,40271.0,1.0,6.0,8.0,0.25,0.0,8.0,2.0,1.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,0.0,4.0,40703.0,40466.0,2157.0,13.0,5.0,8.0,1.0,40221.0,1.0,7.0,8.0,0.0,0.0,17.0,2.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,1.0,4.0,40703.0,40466.0,1531.0,11.0,0.0,0.0,1.0,40243.0,1.0,-1.0,8.0,0.33299999999999996,0.0,12.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,1.0,4.0,40703.0,40436.0,1378.0,37.0,4.0,3.0,11.0,40065.0,1.0,7.0,8.0,0.45799999999999996,0.0,48.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40703.0,40452.0,1730.0,6.0,1.0,1.0,1.0,40347.0,1.0,-1.0,12.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9.0,12.0,1.0,4.0,40703.0,40483.0,2029.0,10.0,3.0,5.0,1.0,40198.0,1.0,9.0,12.0,0.28600000000000003,0.0,14.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40703.0,40483.0,1517.0,11.0,1.0,2.0,2.0,40205.0,1.0,3.0,8.0,0.316,0.0,19.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,1.0,4.0,40703.0,40452.0,1623.0,13.0,2.0,4.0,1.0,40204.0,1.0,-1.0,5.0,0.0,0.0,14.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,4.0,40703.0,40466.0,1349.0,2.0,12.0,12.0,1.0,40345.0,1.0,-1.0,8.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
